order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,city,state,postal_code,category,sub_category,product_id,product_name,sales,quantity,discount,profit,profit_margin,order_year,order_month,order_year_month
ORD-2021-105115,2021-01-11,2021-01-16,First Class,CUST-04634,Linda Thomas,Home Office,West,Los Angeles,California,95521.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,3690.62,11,0.1,-107.27,-0.0291,2021,1,2021-01
ORD-2022-107648,2021-10-26,2021-10-31,First Class,CUST-02922,Michael Patel,Corporate,Central,Houston,Texas,29949.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",309.09,3,0.0,108.67,0.3516,2021,10,2021-10
ORD-2022-104261,2021-08-08,2021-08-11,Second Class,CUST-04593,Sofia Wilson,Consumer,Central,Houston,Texas,75613.0,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,1251.48,12,0.0,446.69,0.3569,2021,8,2021-08
ORD-2023-101331,2022-03-08,2022-03-11,First Class,CUST-01162,Priya Patel,Consumer,East,New York,New York,44395.0,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,1569.29,5,0.3,245.75,0.1566,2022,3,2022-03
ORD-2021-107002,2021-10-16,2021-10-17,Standard Class,CUST-02075,David Garcia,Home Office,South,Miami,Florida,54187.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,82.23,1,0.3,23.33,0.2837,2021,10,2021-10
ORD-2023-106941,2021-08-09,2021-08-14,Second Class,CUST-04016,Jennifer Khan,Corporate,Central,Detroit,Michigan,90058.0,Office Supplies,Labels,OFF-LAB-6630,Address Labels,26.18,7,0.0,10.02,0.3827,2021,8,2021-08
ORD-2022-108017,2021-05-10,2021-05-12,Second Class,CUST-00439,James Kim,Home Office,West,Seattle,Washington,19839.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",156.52,5,0.2,24.0,0.1533,2021,5,2021-05
ORD-2022-106241,2022-04-17,2022-04-20,Second Class,CUST-00121,Elizabeth Davis,Corporate,East,Boston,Massachusetts,45038.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,104.45,1,0.0,30.04,0.2876,2022,4,2022-04
ORD-2023-106881,2022-09-27,2022-02-10,Same Day,CUST-03570,Patricia Chen,Home Office,South,Miami,Florida,25111.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,27.17,4,0.2,6.93,0.2551,2022,9,2022-09
ORD-2021-104530,2023-09-19,2023-09-22,Standard Class,CUST-02814,Michael Chen,Consumer,South,Charlotte,North Carolina,58715.0,Technology,Machines,TEC-MAC-0091,Laser Printer,2058.44,11,0.3,-70.46,-0.0342,2023,9,2023-09
ORD-2023-104673,2021-05-30,2021-06-01,Same Day,CUST-03160,Fatima Garcia,Consumer,West,San Francisco,California,33893.0,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,56.55,3,0.0,14.42,0.255,2021,5,2021-05
ORD-2021-106996,2023-05-13,2023-05-15,First Class,CUST-01490,James Smith,Consumer,South,Miami,Florida,54712.0,Technology,Accessories,TEC-ACC-1689,USB Keyboard,8395.52,7,0.0,1599.08,0.1905,2023,5,2023-05
ORD-2022-101252,2023-01-30,2023-03-02,Standard Class,CUST-02633,Ahmed Patel,Consumer,East,New York,New York,42601.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,1151.6,1,0.15,20.65,0.0179,2023,1,2023-01
ORD-2023-103374,2021-05-02,2021-05-09,Standard Class,CUST-01167,Patricia Khan,Consumer,East,Philadelphia,Pennsylvania,96300.0,Furniture,Furnishings,FUR-FUR-1186,Desk Lamp,624.59,1,0.1,-66.4,-0.1063,2021,5,2021-05
ORD-2021-102814,2023-04-28,2023-04-29,First Class,CUST-01504,Elizabeth Thomas,Corporate,East,Philadelphia,Pennsylvania,85825.0,Office Supplies,Labels,OFF-LAB-6675,Round Labels,107.12,11,0.1,41.19,0.3845,2023,4,2023-04
ORD-2021-104719,2023-11-23,2023-11-27,Same Day,CUST-02003,Robert Smith,Corporate,Central,Detroit,Michigan,19870.0,Furniture,Chairs,FUR-CHA-9053,Stackable Conference Chair,2217.79,7,0.1,291.99,0.1317,2023,11,2023-11
ORD-2022-106544,2023-03-10,2023-03-14,Second Class,CUST-01154,Wei Chen,Home Office,Central,Detroit,Michigan,,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,668.44,8,0.15,185.14,0.277,2023,3,2023-03
ORD-2022-104858,2023-04-09,2023-04-12,Second Class,CUST-01349,Fatima Smith,Home Office,South,Orlando,Florida,38455.0,Furniture,Tables,FUR-TAB-6045,Adjustable Height Desk,460.73,6,0.15,-33.35,-0.0724,2023,4,2023-04
ORD-2023-107901,2023-01-13,2023-01-15,Standard Class,CUST-02280,Wei Khan,Consumer,East,New York,New York,64404.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,530.22,6,0.0,67.24,0.1268,2023,1,2023-01
ORD-2021-108580,2021-07-04,2021-11-07,First Class,CUST-00863,Linda Wilson,Consumer,East,Newark,New Jersey,10966.0,Technology,Phones,TEC-PHO-0151,Cordless Phone,7624.98,6,0.0,2216.48,0.2907,2021,7,2021-07
ORD-2021-108427,2022-05-12,2022-12-06,Standard Class,CUST-02167,Michael Garcia,Corporate,West,Los Angeles,California,15007.0,Office Supplies,Labels,OFF-LAB-6675,Round Labels,16.78,1,0.15,4.39,0.2616,2022,5,2022-05
ORD-2021-101077,2022-05-07,2022-05-12,Second Class,CUST-03893,Linda Patel,Consumer,West,San Diego,California,73511.0,Furniture,Bookcases,FUR-BOO-3421,Corner Bookcase,973.64,5,0.2,2.53,0.0026,2022,5,2022-05
ORD-2022-104363,2021-09-15,2021-09-16,First Class,CUST-03529,Fatima Brown,Home Office,East,Philadelphia,Pennsylvania,72836.0,Furniture,Tables,FUR-TAB-3651,Round Conference Table,1228.3,3,0.2,-40.06,-0.0326,2021,9,2021-09
ORD-2023-100770,2023-08-26,2023-02-09,First Class,CUST-03772,Fatima Lopez,Home Office,Central,Chicago,Illinois,19294.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,11104.29,10,0.1,1814.55,0.1634,2023,8,2023-08
ORD-2021-108865,2023-07-11,2023-07-18,Standard Class,CUST-00455,Jennifer Patel,Home Office,Central,Dallas,Texas,39291.0,Furniture,Furnishings,FUR-FUR-7622,Wall Clock,3592.38,8,0.2,-16.24,-0.0045,2023,7,2023-07
ORD-2021-100249,2022-01-20,2022-01-21,Same Day,CUST-04011,Michael Miller,Consumer,Central,Dallas,Texas,74414.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,37.73,1,0.15,8.18,0.2168,2022,1,2022-01
ORD-2021-107239,2021-02-08,2021-03-08,Same Day,CUST-00217,Michael Martinez,Corporate,West,San Diego,California,72908.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,1947.21,3,0.0,83.0,0.0426,2021,2,2021-02
ORD-2023-103419,2023-06-11,2023-12-06,Same Day,CUST-04379,Ahmed Williams,Consumer,East,Boston,Massachusetts,40989.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,7388.07,7,0.1,2054.07,0.278,2023,6,2023-06
ORD-2023-104976,2022-01-14,2022-01-16,Same Day,CUST-01632,Priya Kim,Home Office,East,New York,New York,,Technology,Accessories,TEC-ACC-1689,USB Keyboard,936.9,10,0.0,58.82,0.0628,2022,1,2022-01
ORD-2023-104544,2021-03-01,2021-03-02,Standard Class,CUST-01632,Priya Kim,Consumer,South,Miami,Florida,78728.0,Furniture,Tables,FUR-TAB-6045,Adjustable Height Desk,5564.95,10,0.15,1074.5,0.1931,2021,3,2021-03
ORD-2021-105565,2021-11-01,2021-11-02,Standard Class,CUST-01558,Patricia Garcia,Corporate,West,Seattle,Washington,98874.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,238.52,5,0.3,57.15,0.2396,2021,11,2021-11
ORD-2022-107939,2022-11-08,2022-11-10,Same Day,CUST-01237,Fatima Thomas,Corporate,East,Newark,New Jersey,12422.0,Furniture,Furnishings,FUR-FUR-7622,Wall Clock,711.7,1,0.1,12.06,0.0169,2022,11,2022-11
ORD-2023-100716,2023-03-03,2023-03-10,Second Class,CUST-02884,Wei Williams,Home Office,Central,Houston,Texas,83608.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,1199.44,8,0.0,70.31,0.0586,2023,3,2023-03
ORD-2021-109600,2023-09-22,2023-09-26,Standard Class,CUST-03056,Robert Garcia,Consumer,West,Seattle,Washington,69128.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",274.01,8,0.3,86.88,0.3171,2023,9,2023-09
ORD-2023-102048,2023-04-21,2023-04-23,First Class,CUST-00607,Fatima Martinez,Home Office,Central,Chicago,Illinois,,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,106.56,12,0.2,20.72,0.1944,2023,4,2023-04
ORD-2021-105997,2022-01-30,2022-02-03,First Class,CUST-00604,Priya Khan,Consumer,Central,Detroit,Michigan,39507.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,586.68,6,0.0,213.79,0.3644,2022,1,2022-01
ORD-2021-106600,2022-01-30,2022-02-06,Standard Class,CUST-03883,David Davis,Home Office,South,Atlanta,Georgia,14376.0,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,482.51,6,0.15,167.78,0.3477,2022,1,2022-01
ORD-2021-107245,2022-03-09,2022-03-12,Standard Class,CUST-02078,William Brown,Consumer,Central,Chicago,Illinois,96802.0,Technology,Copiers,TEC-COP-4248,Office Copier Pro,7209.86,7,0.0,1763.36,0.2446,2022,3,2022-03
ORD-2023-104178,2021-03-07,2021-03-11,Second Class,CUST-02406,Patricia Williams,Home Office,West,Los Angeles,California,36554.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,380.06,5,0.3,70.95,0.1867,2021,3,2021-03
ORD-2021-104809,2023-05-17,2023-05-22,Second Class,CUST-04638,Jennifer Anderson,Consumer,West,San Diego,California,39513.0,Technology,Phones,TEC-PHO-0591,Smartphone X200,3686.13,7,0.1,471.3,0.1279,2023,5,2023-05
ORD-2021-109432,2022-08-27,2022-08-30,Standard Class,CUST-00863,Linda Wilson,Corporate,South,Orlando,Florida,24365.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,14.6,5,0.3,4.66,0.3192,2022,8,2022-08
ORD-2021-107140,2022-01-04,2022-01-06,Same Day,CUST-00198,William Chen,Consumer,East,Newark,New Jersey,70932.0,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,5129.75,5,0.0,127.45,0.0248,2022,1,2022-01
ORD-2023-107190,2022-06-12,2022-06-15,Same Day,CUST-01916,Sofia Williams,Corporate,Central,Chicago,Illinois,81377.0,Technology,Accessories,TEC-ACC-1689,USB Keyboard,3485.69,11,0.1,201.57,0.0578,2022,6,2022-06
ORD-2023-101460,2022-09-18,2022-09-22,First Class,CUST-01916,Sofia Williams,Consumer,South,Miami,Florida,,Technology,Machines,TEC-MAC-2383,Label Maker,2741.2,3,0.1,806.03,0.294,2022,9,2022-09
ORD-2022-105989,2021-05-20,2021-05-24,Standard Class,CUST-00641,Ahmed Kim,Consumer,Central,Chicago,Illinois,77669.0,Furniture,Furnishings,FUR-FUR-7622,Wall Clock,534.55,1,0.3,-19.64,-0.0367,2021,5,2021-05
ORD-2023-102000,2021-07-20,2021-07-25,First Class,CUST-03966,James Williams,Home Office,South,Orlando,Florida,30406.0,Technology,Phones,TEC-PHO-0591,Smartphone X200,11770.25,11,0.15,649.54,0.0552,2021,7,2021-07
ORD-2021-108175,2023-10-10,2023-10-15,Standard Class,CUST-03302,William Miller,Consumer,East,Boston,Massachusetts,42926.0,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,150.25,3,0.15,46.3,0.3082,2023,10,2023-10
ORD-2023-100404,2022-07-25,2022-08-01,Second Class,CUST-04375,Sofia Johnson,Consumer,West,San Diego,California,92689.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,137.73,2,0.2,51.34,0.3728,2022,7,2022-07
ORD-2021-100384,2022-09-06,2022-09-10,Same Day,CUST-04647,Carlos Miller,Consumer,South,Atlanta,Georgia,59271.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,301.68,4,0.1,37.59,0.1246,2022,9,2022-09
ORD-2021-109399,2021-03-02,2021-03-05,Second Class,CUST-01075,Wei Lopez,Corporate,East,New York,New York,62513.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,1755.3,5,0.0,500.91,0.2854,2021,3,2021-03
ORD-2023-109437,2021-07-03,2021-03-12,Standard Class,CUST-04346,William Wilson,Home Office,East,Newark,New Jersey,68596.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,68.52,1,0.1,13.4,0.1956,2021,7,2021-07
ORD-2022-101633,2023-05-22,2023-05-24,Standard Class,CUST-00845,Patricia Patel,Consumer,West,San Diego,California,38872.0,Furniture,Tables,FUR-TAB-4507,Folding Utility Table,8976.36,12,0.0,668.25,0.0744,2023,5,2023-05
ORD-2022-109505,2021-02-26,2021-03-03,Second Class,CUST-01162,Priya Patel,Corporate,West,Los Angeles,California,94475.0,Furniture,Chairs,FUR-CHA-5660,Ergonomic Office Chair,4783.1,9,0.2,788.63,0.1649,2021,2,2021-02
ORD-2023-104784,2022-03-07,2022-12-03,Standard Class,CUST-03528,Ahmed Khan,Corporate,East,Newark,New Jersey,91706.0,Technology,Phones,TEC-PHO-0591,Smartphone X200,7669.18,8,0.15,540.49,0.0705,2022,3,2022-03
ORD-2022-109406,2022-01-05,2022-01-08,First Class,CUST-04900,William Khan,Home Office,West,San Francisco,California,24889.0,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,2885.52,12,0.0,841.38,0.2916,2022,1,2022-01
ORD-2022-106970,2022-07-03,2022-07-05,Second Class,CUST-00769,Wei Anderson,Consumer,South,Atlanta,Georgia,55992.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,11305.6,8,0.0,767.24,0.0679,2022,7,2022-07
ORD-2022-103925,2023-03-16,2023-03-19,Second Class,CUST-02631,Maria Patel,Home Office,East,Newark,New Jersey,25840.0,Furniture,Furnishings,FUR-FUR-5711,Filing Cabinet,266.53,4,0.15,-14.64,-0.0549,2023,3,2023-03
ORD-2021-104158,2023-05-04,2023-07-05,Standard Class,CUST-04599,Maria Anderson,Home Office,South,Miami,Florida,42298.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,133.2,3,0.0,31.61,0.2373,2023,5,2023-05
ORD-2021-107449,2021-08-20,2021-08-27,Second Class,CUST-00005,Linda Davis,Consumer,East,Philadelphia,Pennsylvania,30719.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,16572.92,12,0.1,4647.88,0.2805,2021,8,2021-08
ORD-2021-108415,2021-05-05,2021-12-05,Standard Class,CUST-04884,William Johnson,Consumer,East,Newark,New Jersey,35429.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,629.07,8,0.15,247.61,0.3936,2021,5,2021-05
ORD-2021-102193,2021-12-31,2022-01-01,First Class,CUST-01237,Fatima Thomas,Consumer,South,Atlanta,Georgia,67622.0,Furniture,Tables,FUR-TAB-3903,Glass Top Coffee Table,1505.84,6,0.1,202.8,0.1347,2021,12,2021-12
ORD-2022-101015,2022-09-22,2022-09-29,Second Class,CUST-01154,Wei Chen,Home Office,West,Los Angeles,California,62385.0,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,4572.69,7,0.15,688.12,0.1505,2022,9,2022-09
ORD-2021-105124,2021-08-18,2021-08-19,Second Class,CUST-00079,Robert Patel,Corporate,East,New York,New York,82635.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,557.87,7,0.3,119.77,0.2147,2021,8,2021-08
ORD-2023-107418,2021-07-14,2021-07-17,Second Class,CUST-02326,Maria Kim,Consumer,East,New York,New York,67749.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,6210.47,7,0.0,521.47,0.084,2021,7,2021-07
ORD-2023-107409,2022-12-11,2022-12-14,Standard Class,CUST-01916,Sofia Williams,Consumer,Central,Chicago,Illinois,84660.0,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,4673.34,4,0.1,835.43,0.1788,2022,12,2022-12
ORD-2022-108989,2022-07-05,2022-05-12,Second Class,CUST-04097,Sofia Garcia,Home Office,Central,Houston,Texas,34270.0,Office Supplies,Labels,OFF-LAB-6630,Address Labels,287.56,7,0.2,96.25,0.3347,2022,7,2022-07
ORD-2021-102871,2021-03-04,2021-03-07,First Class,CUST-04075,Carlos Johnson,Consumer,South,Atlanta,Georgia,25313.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,24.48,4,0.0,5.14,0.21,2021,3,2021-03
ORD-2021-100009,2023-08-27,2023-08-31,Same Day,CUST-01048,David Brown,Consumer,South,Orlando,Florida,35112.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,40.73,1,0.5,3.44,0.0845,2023,8,2023-08
ORD-2023-101838,2022-04-01,2022-04-08,Second Class,CUST-01048,David Brown,Corporate,East,Philadelphia,Pennsylvania,10758.0,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,443.95,5,0.0,109.66,0.247,2022,4,2022-04
ORD-2022-104804,2023-05-03,2023-05-08,Same Day,CUST-02406,Patricia Williams,Consumer,West,Los Angeles,California,85199.0,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,45.06,6,0.0,12.07,0.2679,2023,5,2023-05
ORD-2021-100255,2022-03-21,2022-03-26,Second Class,CUST-00029,Fatima Patel,Corporate,South,Atlanta,Georgia,14813.0,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,266.37,9,0.15,89.78,0.337,2022,3,2022-03
ORD-2021-107026,2023-07-22,2023-07-27,Standard Class,CUST-04417,Carlos Martinez,Corporate,West,Seattle,Washington,55861.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,318.01,11,0.3,89.92,0.2828,2023,7,2023-07
ORD-2022-105713,2022-06-13,2022-06-17,Same Day,CUST-01241,Maria Williams,Consumer,East,Boston,Massachusetts,94677.0,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,967.8,12,0.0,106.74,0.1103,2022,6,2022-06
ORD-2021-103324,2022-11-10,2022-10-12,First Class,CUST-00508,Wei Johnson,Home Office,Central,Detroit,Michigan,25960.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,7230.86,9,0.15,624.98,0.0864,2022,11,2022-11
ORD-2022-107714,2021-09-03,2021-09-08,Second Class,CUST-04009,Wei Smith,Home Office,South,Charlotte,North Carolina,46471.0,Technology,Machines,TEC-MAC-0091,Laser Printer,2832.95,6,0.15,521.0,0.1839,2021,9,2021-09
ORD-2021-101581,2023-07-11,2023-10-11,First Class,CUST-02280,Wei Khan,Consumer,East,Philadelphia,Pennsylvania,63834.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,183.33,6,0.5,39.89,0.2176,2023,7,2023-07
ORD-2021-100924,2023-02-18,2023-02-20,Second Class,CUST-01901,Carlos Davis,Consumer,Central,Detroit,Michigan,51158.0,Technology,Machines,TEC-MAC-2383,Label Maker,1214.57,6,0.1,135.95,0.1119,2023,2,2023-02
ORD-2022-102779,2023-03-11,2023-03-12,Second Class,CUST-01916,Sofia Williams,Consumer,South,Charlotte,North Carolina,48976.0,Office Supplies,Binders,OFF-BIN-2071,View Binder,124.48,5,0.2,43.45,0.3491,2023,3,2023-03
ORD-2022-107891,2021-07-07,2021-07-11,Standard Class,CUST-04278,Linda Lopez,Home Office,West,San Francisco,California,89008.0,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,1807.53,7,0.1,-270.02,-0.1494,2021,7,2021-07
ORD-2021-106132,2023-10-28,2023-10-29,Same Day,CUST-00769,Wei Anderson,Home Office,South,Miami,Florida,58946.0,Furniture,Tables,FUR-TAB-4507,Folding Utility Table,3054.6,9,0.2,357.73,0.1171,2023,10,2023-10
ORD-2022-105320,2022-02-28,2022-03-05,First Class,CUST-00508,Wei Johnson,Home Office,Central,Dallas,Texas,40817.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,82.9,10,0.0,32.16,0.3879,2022,2,2022-02
ORD-2022-107312,2023-08-19,2023-08-21,Standard Class,CUST-02623,Robert Davis,Consumer,East,New York,New York,16977.0,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,526.37,1,0.3,17.08,0.0324,2023,8,2023-08
ORD-2022-107102,2022-07-04,2022-07-08,Standard Class,CUST-00005,Linda Davis,Home Office,West,San Francisco,California,67190.0,Furniture,Chairs,FUR-CHA-9419,Mesh Task Chair,4092.22,8,0.2,57.49,0.014,2022,7,2022-07
ORD-2021-106042,2022-06-24,2022-06-29,Standard Class,CUST-03094,Michael Smith,Consumer,South,Atlanta,Georgia,56347.0,Office Supplies,Labels,OFF-LAB-6675,Round Labels,54.57,6,0.15,17.08,0.313,2022,6,2022-06
ORD-2022-103775,2023-03-19,2023-03-24,Same Day,CUST-01728,Patricia Miller,Home Office,South,Miami,Florida,87929.0,Office Supplies,Labels,OFF-LAB-6630,Address Labels,321.55,5,0.3,126.2,0.3925,2023,3,2023-03
ORD-2023-104835,2022-06-24,2022-06-27,Same Day,CUST-00602,David Johnson,Home Office,South,Miami,Florida,66829.0,Technology,Phones,TEC-PHO-0591,Smartphone X200,642.67,3,0.2,-31.36,-0.0488,2022,6,2022-06
ORD-2023-104964,2021-04-24,2021-05-01,Same Day,CUST-03942,Maria Thomas,Consumer,West,San Francisco,California,28465.0,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,173.22,2,0.2,47.38,0.2735,2021,4,2021-04
ORD-2023-100539,2021-07-16,2021-07-18,Same Day,CUST-00480,Patricia Smith,Home Office,East,Boston,Massachusetts,24367.0,Furniture,Chairs,FUR-CHA-9053,Stackable Conference Chair,830.87,4,0.3,17.12,0.0206,2021,7,2021-07
ORD-2022-107483,2022-08-03,2022-08-04,Same Day,CUST-02326,Maria Kim,Corporate,Central,Chicago,Illinois,84255.0,Furniture,Chairs,FUR-CHA-5660,Ergonomic Office Chair,1524.74,8,0.1,-34.52,-0.0226,2022,8,2022-08
ORD-2021-102745,2021-09-29,2021-10-02,Same Day,CUST-04900,William Khan,Corporate,South,Miami,Florida,10586.0,Furniture,Furnishings,FUR-FUR-5711,Filing Cabinet,5140.85,11,0.0,-748.64,-0.1456,2021,9,2021-09
ORD-2023-103719,2023-04-24,2023-04-29,First Class,CUST-04130,Robert Anderson,Corporate,East,Newark,New Jersey,81877.0,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,83.68,1,0.0,14.96,0.1788,2023,4,2023-04
ORD-2021-106819,2023-05-18,2023-05-21,Standard Class,CUST-04930,Patricia Davis,Home Office,Central,Houston,Texas,57364.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",585.48,12,0.5,118.36,0.2022,2023,5,2023-05
ORD-2022-109337,2023-12-05,2023-12-09,Second Class,CUST-03966,James Williams,Consumer,East,New York,New York,20822.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,364.17,7,0.2,143.75,0.3947,2023,12,2023-12
ORD-2022-104468,2023-09-19,2023-09-24,Same Day,CUST-04016,Jennifer Khan,Corporate,West,San Diego,California,75972.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,833.84,7,0.0,274.63,0.3294,2023,9,2023-09
ORD-2022-100667,2021-11-21,2021-11-24,First Class,CUST-02003,William Martinez,Consumer,South,Charlotte,North Carolina,77995.0,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,49.77,11,0.5,3.65,0.0733,2021,11,2021-11
ORD-2021-107575,2022-09-17,2022-09-19,Same Day,CUST-03198,Michael Kim,Consumer,South,Miami,Florida,55960.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,751.68,8,0.0,78.06,0.1038,2022,9,2022-09
ORD-2023-108549,2022-09-15,2022-09-18,Standard Class,CUST-00641,Ahmed Kim,Corporate,South,Atlanta,Georgia,70169.0,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,805.03,3,0.15,150.05,0.1864,2022,9,2022-09
ORD-2023-105063,2023-09-30,2023-10-03,Standard Class,CUST-02645,Carlos Smith,Consumer,South,Miami,Florida,95142.0,Technology,Machines,TEC-MAC-0091,Laser Printer,1946.9,5,0.0,214.69,0.1103,2023,9,2023-09
ORD-2021-101353,2022-09-14,2022-09-15,First Class,CUST-02474,Michael Lopez,Home Office,South,Atlanta,Georgia,25113.0,Office Supplies,Art,OFF-ART-3836,Highlighter Set,701.86,9,0.2,190.15,0.2709,2022,9,2022-09
ORD-2022-107114,2021-03-24,2021-03-27,Standard Class,CUST-01167,Patricia Khan,Consumer,East,Boston,Massachusetts,99966.0,Office Supplies,Labels,OFF-LAB-6675,Round Labels,315.33,9,0.15,26.45,0.0839,2021,3,2021-03
ORD-2021-109720,2023-07-09,2023-07-13,Same Day,CUST-01386,Michael Johnson,Consumer,Central,Dallas,Texas,57963.0,Technology,Machines,TEC-MAC-6914,Fax Machine,1064.6,3,0.15,115.34,0.1083,2023,7,2023-07
ORD-2022-108662,2021-10-12,2021-10-13,Same Day,CUST-02118,Elizabeth Wilson,Corporate,South,Miami,Florida,95366.0,Technology,Machines,TEC-MAC-2383,Label Maker,8006.96,8,0.0,1820.8,0.2274,2021,10,2021-10
ORD-2021-102703,2021-01-03,2021-03-02,Standard Class,CUST-04375,Sofia Johnson,Consumer,Central,Chicago,Illinois,23146.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,14761.8,10,0.1,2160.12,0.1463,2021,1,2021-01
ORD-2021-103330,2021-06-12,2021-12-08,First Class,CUST-01048,David Brown,Home Office,South,Atlanta,Georgia,21453.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,13361.76,12,0.0,2859.31,0.214,2021,6,2021-06
ORD-2022-108053,2023-11-07,2023-11-10,Standard Class,CUST-01445,Priya Brown,Consumer,East,Boston,Massachusetts,39996.0,Technology,Accessories,TEC-ACC-1689,USB Keyboard,2807.64,9,0.0,363.92,0.1296,2023,11,2023-11
ORD-2023-103584,2023-07-18,2023-07-22,Same Day,CUST-01916,Sofia Williams,Corporate,West,San Diego,California,24219.0,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,1579.89,3,0.5,33.35,0.0211,2023,7,2023-07
ORD-2023-109392,2022-04-03,2022-04-04,Second Class,CUST-03082,David Thomas,Home Office,West,Los Angeles,California,18402.0,Office Supplies,Art,OFF-ART-3836,Highlighter Set,158.2,4,0.3,32.6,0.2061,2022,4,2022-04
ORD-2023-105645,2023-05-05,2023-05-08,Same Day,CUST-02912,William Davis,Consumer,Central,Chicago,Illinois,64932.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,7284.65,6,0.3,1031.27,0.1416,2023,5,2023-05
ORD-2022-103376,2021-12-13,2021-12-18,Standard Class,CUST-03983,James Lopez,Home Office,West,San Diego,California,21643.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,573.5,5,0.0,71.22,0.1242,2021,12,2021-12
ORD-2023-101256,2023-12-02,2023-02-19,Same Day,CUST-02178,Jennifer Kim,Home Office,East,Boston,Massachusetts,16229.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,9530.88,6,0.0,578.27,0.0607,2023,12,2023-12
ORD-2022-106190,2023-08-14,2023-08-17,Second Class,CUST-02178,Jennifer Kim,Home Office,South,Miami,Florida,67260.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,461.5,8,0.3,74.31,0.161,2023,8,2023-08
