Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,City,State,Postal Code,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Profit
ORD-2022-106703,2021-05-25,2021-05-29,Second Class,CUST-03117,James Khan,Home Office,West,San Francisco,California,21276,Furniture,Bookcases,FUR-BOO-3421,Corner Bookcase,2315.13,3,0.0,-323.86
ORD-2021-107719,15-01-2021,17-01-2021,Standard Class,CUST-02214,Linda Anderson,Corporate,Central,Dallas,Texas,48357,Office Supplies,Art,OFF-ART-6965,Sketch Pad,1229.47,11,0.0,131.21
ORD-2021-102070,10/07/2023,2023-10-11,Second Class,CUST-00644,Robert Thomas,Corporate,West,San Diego,California,14000,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,60.79,8,0.15,22.1
ORD-2023-103134,09-05-2023,13-05-2023,Same Day,CUST-04456,Priya Davis,Corporate,East,Boston,Massachusetts,85756,Technology,Phones,TEC-PHO-0591,Smartphone X200,13498.32,11,0.0,844.18
ORD-2021-105160,26-09-2021,27-09-2021,Same Day,CUST-03983,James Lopez,Corporate,East,Newark,New Jersey,18547,Office Supplies,Art,OFF-ART-3836,Highlighter Set,418.91,6,0.3,164.49
ORD-2021-107662,2021-05-19,24-05-2021,Standard Class,CUST-00379,Elizabeth Martinez,Corporate,Central,Chicago,Illinois,20914,Office Supplies,Binders,OFF-BIN-2071,View Binder,770.78,12,0.2,54.78
ORD-2022-105275,22-05-2022,05/23/2022,Standard Class,CUST-04303,Patricia Wilson,Home Office,South,Atlanta,Georgia,76369,Technology,Copiers,TEC-COP-9024,Desktop Copier,1111.58,1,0.2,152.22
ORD-2022-102242,2021-06-09,06/16/21,Same Day,CUST-01728,Patricia Miller,Corporate,West,San Diego,California,40507,Office Supplies,Art,OFF-ART-3836,Highlighter Set,534.24,8,0.0,108.67
ORD-2022-101474,08-01-2022,01/15/22,First Class,CUST-03178,Priya Anderson,Home Office,East,Boston,Massachusetts,97697,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,52.1,10,0.0,7.69
ORD-2021-108541,08/24/2022,08/29/22,Standard Class,CUST-00408,James Davis,Home Office,South,Orlando,Florida,27757,Technology,Accessories,TEC-ACC-1689,USB Keyboard,12518.55,11,0.0,1879.73
ORD-2023-101889,07/01/23,02-07-2023,First Class,CUST-01490,James Smith,Consumer,Central,Houston,Texas,61652,Office Supplies,Art,OFF-ART-9210,Round Pencils,102.4,5,0.0,35.86
ORD-2021-103435,24-11-2021,27-11-2021,First Class,CUST-02922,Michael Patel,Corporate,East,Philadelphia,Pennsylvania,16220,Furniture,Furnishings,FUR-FUR-7622,Wall Clock,601.42,1,0.1,108.95
ORD-2023-107496,12/08/22,2022-12-11,First Class,CUST-01349,William Kim,Home Office,East,Boston,Massachusetts,76677,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,306.78,3,0.0,32.1
ORD-2021-107599,2023-09-10,2023-09-14,First Class,CUST-01154,Wei Chen,Consumer,East,Newark,New Jersey,64562,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,18.29,2,0.15,5.15
ORD-2021-103705,01-12-2021,12/06/21,Same Day,CUST-02280,Wei Khan,Home Office,Central,Dallas,Texas,20549,Office Supplies,Labels,OFF-LAB-6675,Round Labels,766.3,9,0.15,185.73
ORD-2023-102021,2021-04-03,2021-04-06,Same Day,CUST-04346,William Wilson,Home Office,South,Charlotte,North Carolina,22587,Office Supplies,Labels,OFF-LAB-6630,Address Labels,10.79,1,0.15,1.16
ORD-2021-104020,2021-11-07,12-11-2021,Standard Class,CUST-03068,Jennifer Smith,Consumer,Central,Detroit,Michigan,99794,Furniture,Chairs,FUR-CHA-5660,Ergonomic Office Chair,3072.49,10,0.15,354.32
ORD-2021-108781,06-12-2021,12/10/2021,First Class,CUST-02371,Priya Williams,Corporate,East,Newark,New Jersey,41908,Office Supplies,Binders,OFF-BIN-2071,View Binder,71.52,8,0.0,9.59
ORD-2021-108394,07/04/2022,06-07-2022,Same Day,CUST-03815,David Anderson,Consumer,Central,Dallas,Texas,21361,Technology,Copiers,TEC-COP-9024,Desktop Copier,4945.8,6,0.0,379.37
ORD-2023-103500,10/29/23,11/05/2023,Second Class,CUST-03028,Carlos Brown,Corporate,Central,Houston,Texas,28956,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,805.03,9,0.2,129.29
ORD-2021-102658,2021-08-05,08/08/2021,Second Class,CUST-01504,Maria Chen,Home Office,central,Dallas,Texas,56942,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,819.39,9,0.15,208.89
ORD-2021-102664,2022-10-29,2022-11-05,Same Day,CUST-03028,Carlos Brown,Corporate,west,San Francisco,California,10080,Office Supplies,Art,OFF-ART-3836,Highlighter Set,333.75,5,0.0,26.99
ORD-2023-106803,2021-10-10,10/12/2021,First Class,CUST-03198,Michael Kim,Corporate,South,Orlando,Florida,98645,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,431.42,11,0.0,33.81
ORD-2023-101130,2021-03-05,12-03-2021,Standard Class,CUST-04598,Sofia Chen,Home Office,Central,Dallas,Texas,96140,Office Supplies,Art,OFF-ART-3836,Highlighter Set,192.6,9,0.2,39.52
ORD-2022-105557,2023-05-19,05/21/2023,First Class,CUST-01728,Patricia Miller,Consumer,South,Orlando,Florida,50707,Technology,Machines,TEC-MAC-2383,Label Maker,7146.94,8,0.2,1626.95
ORD-2023-107265,2021-03-02,03/07/2021,Standard Class,CUST-04303,Patricia Wilson,Home Office,east,New York,New York,21085,Technology,Copiers,TEC-COP-4248,Office Copier Pro,9317.5,7,0.2,1531.27
ORD-2022-101819,02/22/23,02/24/23,Standard Class,CUST-00480,Patricia Smith,Corporate,East,Philadelphia,Pennsylvania,67372,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,1424.88,6,0.0,361.2
ORD-2022-107441,12-04-2023,04/16/23,Second Class,CUST-01092,Maria Martinez,Home Office,Central,Dallas,Texas,77688,Technology,Copiers,TEC-COP-9024,Desktop Copier,392.36,3,0.1,38.6
ORD-2023-107388,10/03/2022,08-10-2022,First Class,CUST-04530,William Garcia,Consumer,East,Boston,Massachusetts,75211,Furniture,Chairs,FUR-CHA-9419,Mesh Task Chair,620.03,7,0.2,-40.05
ORD-2022-104318,14-01-2021,01/19/21,Second Class,CUST-03570,Patricia Chen,Home Office,East,Boston,Massachusetts,31389,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,248.35,9,0.3,41.38
ORD-2022-109553,01/31/2021,02/03/2021,Standard Class,CUST-03440,Maria Lopez,Home Office,Central,Houston,Texas,39056,Technology,Machines,TEC-MAC-2383,Label Maker,2956.97,7,0.1,413.59
ORD-2022-104144,2022-02-08,13-02-2022,First Class,CUST-00508,Wei Johnson,Home Office,South,Orlando,Florida,84674,TECHNOLOGY,Phones,TEC-PHO-0591,Smartphone X200,2136.78,9,0.0,633.07
ORD-2022-104669,13-06-2021,06/17/2021,Second Class,CUST-04849,Ahmed Davis,Consumer,Central,Chicago,Illinois,49378,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,7884.19,12,0.15,685.65
ORD-2021-101236,12/17/22,24-12-2022,Standard Class,CUST-02667,Priya Johnson,Home Office,West,Los Angeles,California,14735,TECHNOLOGY,Machines,TEC-MAC-0091,Laser Printer,293.96,2,0.3,20.27
ORD-2022-105476,2022-04-10,12-04-2022,Same Day,CUST-04346,William Wilson,Home Office,Central,Detroit,Michigan,37617,Technology,Copiers,TEC-COP-4248,Office Copier Pro,13971.6,12,0.0,3344.17
ORD-2021-109783,11/06/2022,11/07/2022,Second Class,CUST-03440,Maria Lopez,Home Office,Central,Chicago,Illinois,18607,Office Supplies,Art,OFF-ART-3836,Highlighter Set,889.92,8,0.0,98.42
ORD-2023-101856,07/18/23,20-07-2023,Same Day,CUST-03244,William Lopez,Home Office,South,Miami,Florida,46157,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,16412.91,11,0.1,299.0
ORD-2023-102282,04/01/2023,2023-04-03,Standard Class,CUST-03302,William Miller,Corporate,West,Seattle,Washington,62908,Office Supplies,Art,OFF-ART-9210,Round Pencils,78.14,2,0.1,9.2
ORD-2023-108687,11/28/2023,12/05/23,Same Day,CUST-03861,David Patel,Corporate,West,San Francisco,California,91867,Furniture,Bookcases,FUR-BOO-3421,Corner Bookcase,2718.63,6,0.1,94.52
ORD-2022-109271,08/12/22,2022-08-17,Standard Class,CUST-01931,Linda Smith,Home Office,South,Miami,Florida,14199,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,1065.02,2,0.2,6.72
ORD-2022-104093,07/27/22,07/31/2022,First Class,CUST-01931,Linda Smith,Corporate,West,San Francisco,California,31873,Technology,Accessories,TEC-ACC-6995,Laptop Stand,3588.48,6,0.0,28.24
ORD-2022-106973,02/21/2021,02/28/2021,First Class,CUST-03772,Fatima Lopez,Corporate,West,San Diego,California,59822,Technology,Machines,TEC-MAC-2383,Label Maker,2090.45,5,0.15,333.66
ORD-2022-105200,15-07-2022,07/17/22,Standard Class,CUST-01736,Carlos Williams,Consumer,Central,Dallas,Texas,71444,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,66.08,1,0.2,8.29
ORD-2023-106401,03/10/2022,12-03-2022,Second Class,CUST-04851,Carlos Patel,Consumer,South,Atlanta,Georgia,17428,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,16359.06,11,0.1,3570.45
ORD-2022-101318,2023-03-18,2023-03-22,Second Class,CUST-03983,James Lopez,Home Office,South,Charlotte,North Carolina,80322,Technology,Accessories,TEC-ACC-1689,USB Keyboard,12236.63,12,0.15,102.54
ORD-2022-103421,2023-01-15,17-01-2023,Standard Class,CUST-02208,Ahmed Brown,Corporate,Central,Chicago,Illinois,49547,Office Supplies,Labels,OFF-LAB-6675,Round Labels,219.8,2,0.0,18.27
ORD-2022-109220,09/19/2022,09/21/22,Standard Class,CUST-03099,Michael Williams,Consumer,Central,Detroit,Michigan,22290,Technology,Machines,TEC-MAC-0091,Laser Printer,784.22,2,0.0,-36.24
ORD-2023-100386,11/27/2022,12/02/22,First Class,CUST-03812,Jennifer Miller,Consumer,East,Boston,Massachusetts,58804,Technology,Phones,TEC-PHO-0591,Smartphone X200,2551.8,11,0.15,662.84
ORD-2021-108499,2022-08-23,2022-08-28,Standard Class,CUST-00943,James Thomas,Consumer,East,Boston,Massachusetts,82779,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,480.82,7,0.15,36.46
ORD-2023-101628,30-03-2022,2022-04-01,First Class,CUST-03674,Elizabeth Chen,Corporate,West,San Francisco,California,85712,Technology,Machines,TEC-MAC-0091,Laser Printer,471.05,1,0.2,37.17
ORD-2021-103585,10-01-2021,01/11/21,Second Class,CUST-00644,Robert Thomas,Home Office,East,Boston,Massachusetts,49393,Technology,Machines,TEC-MAC-2383,Label Maker,383.61,1,0.15,-0.63
ORD-2023-107319,2021-03-13,20-03-2021,Second Class,CUST-02137,William Williams,Home Office,East,Philadelphia,Pennsylvania,85802,Technology,Phones,TEC-PHO-0151,Cordless Phone,6808.94,9,0.1,489.82
ORD-2023-102714,2023-05-10,05/17/23,First Class,CUST-02814,Michael Chen,Home Office,Central,Houston,Texas,62533,Furniture,Bookcases,FUR-BOO-3421,Corner Bookcase,1063.9,10,0.0,-20.74
ORD-2022-107081,2023-09-15,09/18/2023,Standard Class,CUST-01410,Michael Khan,Home Office,Central,Detroit,Michigan,96495,Office Supplies,Labels,OFF-LAB-6630,Address Labels,248.7,6,0.0,74.98
ORD-2022-108386,2022-02-20,22-02-2022,Same Day,CUST-01031,Fatima Kim,Home Office,Central,Houston,Texas,58943,Furniture,Tables,FUR-TAB-3903,Glass Top Coffee Table,1913.44,7,0.1,-93.1
ORD-2023-109272,2021-08-03,05-08-2021,Second Class,CUST-00217,Michael Martinez,Corporate,South,Atlanta,Georgia,32590,Technology,Accessories,TEC-ACC-6995,Laptop Stand,1427.58,2,0.0,242.63
ORD-2022-105659,2021-02-27,2021-03-03,Standard Class,CUST-04851,Carlos Patel,Corporate,South,Atlanta,Georgia,50352,Technology,Copiers,TEC-COP-9024,Desktop Copier,916.57,3,0.1,187.91
ORD-2021-103189,05/17/2023,2023-05-21,Same Day,CUST-04341,Sofia Khan,Corporate,Central,Chicago,Illinois,19656,Office Supplies,Labels,OFF-LAB-6675,Round Labels,82.19,11,0.2,11.79
ORD-2021-105304,28-05-2022,05/29/2022,Second Class,CUST-01772,Jennifer Martinez,Consumer,West,Seattle,Washington,28477,Technology,Accessories,TEC-ACC-1689,USB Keyboard,14191.68,8,0.0,3836.55
ORD-2021-104305,10-07-2022,07/15/2022,Standard Class,CUST-04966,David Williams,Corporate,West,Los Angeles,California,27384,Furniture,Furnishings,FUR-FUR-7622,Wall Clock,7953.46,11,0.1,643.6
ORD-2021-100909,12/20/2023,27-12-2023,Standard Class,CUST-02419,Robert Kim,Consumer,East,Boston,Massachusetts,73522,Furniture,Furnishings,FUR-FUR-7622,Wall Clock,3540.89,6,0.1,22.33
ORD-2021-105385,12-05-2022,05/17/2022,Standard Class,CUST-00963,Maria Davis,Consumer,Central,Dallas,Texas,83447,Technology,Copiers,TEC-COP-9024,Desktop Copier,3276.84,5,0.2,410.69
ORD-2022-101996,08-03-2023,13-03-2023,Standard Class,CUST-02289,Carlos Kim,Consumer,Central,Dallas,Texas,99305,Technology,Copiers,TEC-COP-4248,Office Copier Pro,311.86,1,0.3,72.92
ORD-2021-101866,05/20/22,23-05-2022,Same Day,CUST-04009,Wei Smith,Consumer,South,Miami,Florida,36313,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",59.09,6,0.2,22.63
ORD-2021-101842,07/16/2021,07/19/2021,Standard Class,CUST-02741,Wei Martinez,Consumer,east,Philadelphia,Pennsylvania,83019,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,7601.04,5,0.1,938.36
ORD-2022-102497,01/27/2021,01/31/2021,Same Day,CUST-03313,David Khan,Consumer,East,Boston,Massachusetts,85747,Office Supplies,Art,OFF-ART-3836,Highlighter Set,76.66,1,0.1,6.87
ORD-2021-100201,05-01-2023,06-01-2023,Same Day,CUST-02178,Jennifer Kim,Consumer,east,Philadelphia,Pennsylvania,23529,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,201.95,4,0.2,37.53
ORD-2021-109546,10/18/2021,10/25/2021,Same Day,CUST-00483,Patricia Lopez,Corporate,East,Newark,New Jersey,17328,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,1020.5,3,0.2,141.06
ORD-2021-107626,09/26/2023,2023-10-01,Same Day,CUST-04130,Robert Anderson,Corporate,Central,Dallas,Texas,35843,Furniture,Chairs,FUR-CHA-4944,Executive Leather Chair,740.84,2,0.0,56.58
ORD-2023-105054,04/19/2023,04/22/23,Same Day,CUST-04075,Carlos Johnson,Home Office,West,Seattle,Washington,68394,OFFICE SUPPLIES,Labels,OFF-LAB-6675,Round Labels,851.47,8,0.1,163.46
ORD-2021-105889,04/05/2023,09-04-2023,Standard Class,CUST-02064,Ahmed Thomas,Home Office,West,Seattle,Washington,,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,943.79,11,0.15,326.43
ORD-2022-104006,16-12-2023,18-12-2023,First Class,CUST-00409,Priya Smith,Home Office,East,Newark,New Jersey,87442,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,13.13,5,0.15,1.74
ORD-2021-103768,2023-02-27,02/28/2023,First Class,CUST-04042,Jennifer Lopez,Consumer,West,San Francisco,California,55457,Furniture,Bookcases,FUR-BOO-3421,Corner Bookcase,2549.05,4,0.15,101.66
ORD-2023-102702,01-10-2022,10/08/2022,Second Class,CUST-00602,David Johnson,Corporate,west,San Francisco,California,75090,Technology,Copiers,TEC-COP-9024,Desktop Copier,6266.4,5,0.2,634.53
ORD-2023-103449,2021-04-23,04/27/21,Standard Class,CUST-03178,Priya Anderson,Consumer,West,Los Angeles,California,,Office Supplies,Binders,OFF-BIN-2071,View Binder,337.51,7,0.2,117.39
ORD-2022-100331,08/31/23,07-09-2023,Standard Class,CUST-04042,Jennifer Lopez,Consumer,Central,Detroit,Michigan,82447,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,16280.69,11,0.15,3980.88
ORD-2023-107049,2021-05-03,05/10/2021,Standard Class,CUST-02178,Jennifer Kim,Corporate,Central,Detroit,Michigan,38564,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,35.03,7,0.1,7.76
ORD-2022-108911,02/11/22,15-02-2022,Second Class,CUST-02026,Sofia Davis,Consumer,East,New York,New York,71781,Office Supplies,Art,OFF-ART-9210,Round Pencils,30.39,3,0.0,9.16
ORD-2023-108060,2023-11-29,01-12-2023,First Class,CUST-01159,Maria Smith,Corporate,East,Boston,Massachusetts,71651,Office Supplies,Labels,OFF-LAB-6630,Address Labels,324.73,10,0.3,79.51
ORD-2021-107086,14-03-2023,03/18/23,Standard Class,CUST-00010,James Johnson,Corporate,South,Miami,Florida,87958,Furniture,Tables,FUR-TAB-4507,Folding Utility Table,5769.31,12,0.2,-348.38
ORD-2023-102459,14-06-2021,06/18/2021,Same Day,CUST-01157,Fatima Davis,Consumer,West,Los Angeles,California,55171,Technology,Copiers,TEC-COP-4248,Office Copier Pro,4653.8,10,0.0,-8.53
ORD-2022-101774,2023-07-25,2023-07-28,Second Class,CUST-03555,Fatima Khan,Consumer,South,Miami,Florida,92016,Office Supplies,Binders,OFF-BIN-2071,View Binder,310.44,6,0.15,87.24
ORD-2022-106628,03/23/22,03/28/22,Same Day,CUST-04598,Sofia Chen,Consumer,East,Philadelphia,Pennsylvania,41830,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,7552.44,12,0.0,1033.13
ORD-2023-107499,19-09-2023,09/23/2023,Same Day,CUST-03094,Michael Smith,Consumer,West,Seattle,Washington,65169,Office Supplies,Labels,OFF-LAB-6675,Round Labels,47.63,11,0.0,11.14
ORD-2021-107884,25-07-2023,26-07-2023,First Class,CUST-02814,Michael Chen,Corporate,East,Newark,New Jersey,23922,Technology,Copiers,TEC-COP-9024,Desktop Copier,8232.99,11,0.3,990.29
ORD-2022-102686,05/06/2023,11-05-2023,Second Class,CUST-02064,Ahmed Thomas,Consumer,East,Boston,Massachusetts,11069,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,196.25,4,0.15,19.12
ORD-2023-109098,09/19/23,09/24/23,Same Day,CUST-01772,Jennifer Martinez,Home Office,South,Miami,Florida,98790,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,1141.58,12,0.15,128.28
ORD-2023-100989,01/31/22,02/05/22,Second Class,CUST-04009,Wei Smith,Consumer,West,San Diego,California,56674,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,836.02,1,0.0,157.97
ORD-2021-106948,12/31/2022,2023-01-01,Standard Class,CUST-02026,Sofia Davis,Home Office,South,Orlando,Florida,83654,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,1451.96,11,0.15,133.14
ORD-2023-108300,06/22/2021,2021-06-25,Same Day,CUST-00217,Michael Martinez,Corporate,South,Orlando,Florida,43231,Office Supplies,Binders,OFF-BIN-2071,View Binder,92.7,2,0.5,24.66
ORD-2022-109280,20-07-2023,2023-07-24,First Class,CUST-04966,David Williams,Consumer,Central,Chicago,Illinois,70376,Furniture,Furnishings,FUR-FUR-1186,Desk Lamp,4430.88,8,0.0,-353.97
ORD-2023-108501,2023-09-04,09/11/2023,Standard Class,CUST-02118,Elizabeth Wilson,Consumer,West,Los Angeles,California,25770,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,2623.16,4,0.0,744.83
ORD-2022-105806,10/24/2023,25-10-2023,First Class,CUST-03354,Jennifer Wilson,Home Office,Central,Dallas,Texas,29823,FURNITURE,Furnishings,FUR-FUR-4416,Task Chair Cushion,1808.29,7,0.1,309.17
ORD-2022-109298,10/10/23,10/11/2023,Standard Class,CUST-01736,Carlos Williams,Corporate,Central,Dallas,Texas,65448,Furniture,Bookcases,FUR-BOO-3421,Corner Bookcase,4014.24,6,0.0,-489.66
ORD-2023-108648,23-12-2021,27-12-2021,Same Day,CUST-03068,Jennifer Smith,Home Office,South,Orlando,Florida,12984,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,1041.3,10,0.0,122.34
ORD-2022-106574,10-05-2023,05/15/23,Second Class,CUST-00079,Robert Patel,Home Office,South,Charlotte,North Carolina,41140,Furniture,Furnishings,FUR-FUR-7622,Wall Clock,1605.6,11,0.3,-70.17
ORD-2022-103052,05/11/22,05/15/2022,First Class,CUST-04204,Michael Thomas,Home Office,South,Atlanta,Georgia,75488,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,676.37,11,0.3,90.53
ORD-2023-108588,02/17/23,2023-02-19,Second Class,CUST-01349,Fatima Smith,Corporate,South,Atlanta,Georgia,80516,Technology,Accessories,TEC-ACC-1689,USB Keyboard,17296.51,11,0.0,2247.53
ORD-2023-105462,10/13/22,10/15/2022,Standard Class,CUST-03064,Fatima Wilson,Home Office,West,Seattle,Washington,,Technology,Machines,TEC-MAC-2383,Label Maker,9054.85,6,0.15,1557.5
ORD-2023-100173,2023-06-08,06/15/23,Standard Class,CUST-04914,Michael Anderson,Corporate,Central,Dallas,Texas,95267,Furniture,Furnishings,FUR-FUR-1186,Desk Lamp,496.86,4,0.5,-32.56
ORD-2022-104954,2023-01-18,20-01-2023,Same Day,CUST-00943,James Thomas,Consumer,West,San Francisco,California,60931,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,102.71,3,0.15,38.83
ORD-2022-104615,2022-10-10,10/17/22,Second Class,CUST-04417,Carlos Martinez,Consumer,East,New York,New York,98190,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,121.03,4,0.1,16.54
ORD-2021-103321,12/07/2021,08-12-2021,Standard Class,CUST-03691,Priya Chen,Corporate,Central,Chicago,Illinois,52144,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,235.54,3,0.2,30.75
ORD-2023-106977,01/07/2023,01/09/2023,Standard Class,CUST-04598,Sofia Chen,Consumer,East,Philadelphia,Pennsylvania,47871,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,418.81,8,0.15,76.33
ORD-2021-106246,05/11/22,18-05-2022,Second Class,CUST-04914,Michael Anderson,Consumer,Central,Chicago,Illinois,,Furniture,Furnishings,FUR-FUR-1186,Desk Lamp,1825.4,7,0.3,133.54
ORD-2022-106745,05/03/22,04-05-2022,Second Class,CUST-04849,Ahmed Davis,Home Office,East,New York,New York,96265,Technology,Copiers,TEC-COP-9024,Desktop Copier,1019.25,2,0.15,101.86
ORD-2021-103372,2023-08-28,08/31/23,Same Day,CUST-00378,David Miller,Home Office,Central,Houston,Texas,34750,Technology,Accessories,TEC-ACC-1689,USB Keyboard,5135.76,4,0.1,394.5
ORD-2021-106048,17-05-2021,2021-05-18,First Class,CUST-00198,William Chen,Corporate,West,San Diego,California,75825,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,7119.45,7,0.3,
ORD-2023-103311,2022-07-03,07/07/22,Second Class,CUST-01130,Priya Lopez,Corporate,Central,Houston,Texas,34425,Furniture,Chairs,FUR-CHA-4944,Executive Leather Chair,494.82,2,0.0,31.26
ORD-2023-107322,2022-02-18,2022-02-22,Same Day,CUST-00379,Elizabeth Martinez,Home Office,Central,Houston,Texas,63215,Furniture,Chairs,FUR-CHA-5660,Ergonomic Office Chair,548.35,2,0.2,105.16
ORD-2023-107202,06/11/21,12-06-2021,Standard Class,CUST-03094,Michael Smith,Consumer,Central,Chicago,Illinois,22624,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,930.8,8,0.0,187.13
ORD-2023-107487,05/08/22,2022-05-12,First Class,CUST-03082,David Thomas,Home Office,South,Atlanta,Georgia,15194,Furniture,Furnishings,FUR-FUR-5711,Filing Cabinet,1039.23,9,0.1,56.97
ORD-2022-109328,09/09/2023,09/14/23,First Class,CUST-03751,Jennifer Davis,Consumer,Central,Dallas,Texas,91775,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",614.24,8,0.0,213.23
ORD-2023-108762,05/31/23,04-06-2023,Second Class,CUST-02341,Sofia Lopez,Consumer,East,Boston,Massachusetts,19414,Technology,Accessories,TEC-ACC-1689,USB Keyboard,8871.65,12,0.2,1894.4
ORD-2022-108671,05/14/22,21-05-2022,Standard Class,CUST-02326,Maria Kim,Corporate,East,Newark,New Jersey,23944,Technology,Machines,TEC-MAC-2383,Label Maker,852.15,6,0.5,140.69
ORD-2023-104679,10-07-2022,07/15/22,First Class,CUST-04562,Patricia Kim,Consumer,South,Miami,Florida,49030,Furniture,Tables,FUR-TAB-3903,Glass Top Coffee Table,1577.29,2,0.1,260.7
ORD-2022-103403,2022-06-08,06/15/2022,Second Class,CUST-01241,Maria Williams,Home Office,South,Miami,Florida,48714,Furniture,Chairs,FUR-CHA-9419,Mesh Task Chair,769.54,1,0.0,27.45
ORD-2021-100018,03/28/23,2023-03-31,First Class,CUST-02137,William Williams,Corporate,Central,Detroit,Michigan,51114,OFFICE SUPPLIES,Labels,OFF-LAB-1352,Shipping Labels,7.8,1,0.5,0.88
ORD-2022-103691,2022-04-03,2022-04-08,Same Day,CUST-04009,Wei Smith,Corporate,East,Newark,New Jersey,,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,124.25,6,0.1,9.45
ORD-2022-108605,10/26/2023,2023-11-02,Same Day,CUST-03966,James Williams,Corporate,West,Seattle,Washington,30758,Furniture,Tables,FUR-TAB-6045,Adjustable Height Desk,3050.46,12,0.1,-54.36
ORD-2022-104096,06/19/2023,2023-06-20,Standard Class,CUST-02645,Carlos Smith,Home Office,East,Philadelphia,Pennsylvania,33597,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,66.63,1,0.0,18.19
ORD-2022-103628,11/20/22,11/21/22,Standard Class,CUST-04009,Wei Smith,Consumer,East,Philadelphia,Pennsylvania,14379,OFFICE SUPPLIES,Paper,OFF-PAP-2839,Recycled Printer Paper,547.76,12,0.3,165.45
ORD-2023-108813,10-03-2021,15-03-2021,Same Day,CUST-02912,Wei Brown,Consumer,West,Seattle,Washington,58625,TECHNOLOGY,Machines,TEC-MAC-2383,Label Maker,3746.88,4,0.0,725.23
ORD-2023-102174,05/28/21,04-06-2021,Same Day,CUST-02853,Ahmed Lopez,Consumer,South,Atlanta,Georgia,54780,Technology,Copiers,TEC-COP-4248,Office Copier Pro,7661.81,11,0.1,2274.44
ORD-2021-101356,12/07/22,12/11/22,Standard Class,CUST-02045,James Anderson,Corporate,West,San Diego,California,85514,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,7751.14,12,0.2,
ORD-2022-105002,15-06-2022,06/16/2022,Second Class,CUST-02912,Wei Brown,Corporate,South,Miami,Florida,11466,TECHNOLOGY,Copiers,TEC-COP-4248,Office Copier Pro,6033.49,11,0.3,285.75
ORD-2022-107333,08/14/21,2021-08-21,Same Day,CUST-03237,Elizabeth Garcia,Home Office,West,Seattle,Washington,31469,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,267.34,4,0.3,99.47
ORD-2021-105823,08/23/21,27-08-2021,First Class,CUST-04555,Sofia Brown,Consumer,central,Dallas,Texas,21834,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,127.98,9,0.0,9.0
ORD-2023-109452,10/03/2021,10/10/2021,First Class,CUST-00005,Linda Davis,Home Office,South,Charlotte,North Carolina,29579,Furniture,Chairs,FUR-CHA-9053,Stackable Conference Chair,3195.74,9,0.3,709.99
